Region,Age,Year,Population
6,13,1984,4683
6,13,1985,4550
6,13,1986,4578
6,13,1987,4537
6,13,1988,4261
6,13,1989,4201
6,13,1990,4154
6,13,1991,3981
6,13,1992,4088
6,13,1993,4137
6,13,1994,3874
6,13,1995,4003
6,13,1996,4062
6,13,1997,4087
6,13,1998,4320
6,13,1999,4373
6,13,2000,4370
6,13,2001,4736
6,13,2002,4743
6,13,2003,5135
6,13,2004,5132
6,13,2005,4954
6,13,2006,4744
6,13,2007,4536
6,13,2008,4184
6,13,2009,3904
6,13,2010,3730
6,13,2011,3791
6,13,2012,3549
6,13,2013,3679
6,13,2014,3789
6,13,2015,4055
6,13,2016,4110
6,13,2017,4254
6,13,2018,4247
6,13,2019,4408
6,13,2020,4477
6,13,2021,4517
6,13,2022,4570
6,13,2023,4641
6,14,1968,4298
6,14,1969,4509
6,14,1970,4459
6,14,1971,4412
6,14,1972,4265
6,14,1973,4193
6,14,1974,4147
6,14,1975,4188
6,14,1976,4334
6,14,1977,4520
6,14,1978,4751
6,14,1979,4952
6,14,1980,4987
6,14,1981,4984
6,14,1982,4752
6,14,1983,4531
6,14,1984,4553
6,14,1985,4693
6,14,1986,4572
6,14,1987,4585
6,14,1988,4540
6,14,1989,4284
6,14,1990,4222
6,14,1991,4161
6,14,1992,3992
6,14,1993,4108
6,14,1994,4167
6,14,1995,3887
6,14,1996,4008
6,14,1997,4070
6,14,1998,4104
6,14,1999,4306
6,14,2000,4414
6,14,2001,4399
6,14,2002,4761
6,14,2003,4780
6,14,2004,5146
6,14,2005,5142
6,14,2006,5003
6,14,2007,4786
6,14,2008,4552
6,14,2009,4212
6,14,2010,3917
6,14,2011,3716
6,14,2012,3813
6,14,2013,3612
6,14,2014,3732
6,14,2015,3851
6,14,2016,4134
6,14,2017,4201
6,14,2018,4299
6,14,2019,4290
6,14,2020,4415
6,14,2021,4499
6,14,2022,4545
6,14,2023,4556
6,15,1968,4456
6,15,1969,4335
6,15,1970,4521
6,15,1971,4462
6,15,1972,4429
6,15,1973,4268
6,15,1974,4212
6,15,1975,4150
6,15,1976,4203
6,15,1977,4333
6,15,1978,4534
6,15,1979,4764
6,15,1980,4975
6,15,1981,4974
6,15,1982,4986
6,15,1983,4755
6,15,1984,4529
6,15,1985,4557
6,15,1986,4711
6,15,1987,4570
6,15,1988,4616
6,15,1989,4562
6,15,1990,4293
6,15,1991,4245
6,15,1992,4183
6,15,1993,4026
6,15,1994,4123
6,15,1995,4185
6,15,1996,3892
6,15,1997,4019
6,15,1998,4102
6,15,1999,4118
6,15,2000,4323
6,15,2001,4429
6,15,2002,4440
6,15,2003,4788
6,15,2004,4765
6,15,2005,5143
6,15,2006,5170
6,15,2007,5027
6,15,2008,4815
6,15,2009,4569
6,15,2010,4214
6,15,2011,3939
6,15,2012,3741
6,15,2013,3884
6,15,2014,3664
6,15,2015,3815
6,15,2016,3936
6,15,2017,4211
6,15,2018,4253
6,15,2019,4354
6,15,2020,4310
6,15,2021,4437
6,15,2022,4521
6,15,2023,4531
6,16,1968,4425
6,16,1969,4510
6,16,1970,4361
6,16,1971,4510
6,16,1972,4444
6,16,1973,4427
6,16,1974,4277
6,16,1975,4218
6,16,1976,4164
6,16,1977,4225
6,16,1978,4318
6,16,1979,4549
6,16,1980,4781
6,16,1981,4973
6,16,1982,4959
6,16,1983,4973
6,16,1984,4750
6,16,1985,4515
6,16,1986,4575
6,16,1987,4727
6,16,1988,4590
6,16,1989,4641
6,16,1990,4581
6,16,1991,4318
6,16,1992,4237
6,16,1993,4216
6,16,1994,4044
6,16,1995,4115
6,16,1996,4192
6,16,1997,3889
6,16,1998,4039
6,16,1999,4095
6,16,2000,4142
6,16,2001,4341
6,16,2002,4442
6,16,2003,4456
6,16,2004,4785
6,16,2005,4792
6,16,2006,5167
6,16,2007,5212
6,16,2008,5052
6,16,2009,4823
6,16,2010,4606
6,16,2011,4252
6,16,2012,3979
6,16,2013,3816
6,16,2014,3964
6,16,2015,3716
6,16,2016,3908
6,16,2017,4000
6,16,2018,4275
6,16,2019,4294
6,16,2020,4343
6,16,2021,4347
6,16,2022,4454
6,16,2023,4529
7,0,1968,2405
7,0,1969,2342
7,0,1970,2299
7,0,1971,2377
7,0,1972,2278
7,0,1973,2269
7,0,1974,2356
7,0,1975,2244
7,0,1976,2161
7,0,1977,2089
7,0,1978,2014
7,0,1979,2114
7,0,1980,2051
7,0,1981,2037
7,0,1982,2017
7,0,1983,1968
7,0,1984,1943
7,0,1985,2011
7,0,1986,2066
7,0,1987,2144
7,0,1988,2195
7,0,1989,2228
7,0,1990,2417
7,0,1991,2402
7,0,1992,2450
7,0,1993,2246
7,0,1994,2169
7,0,1995,2038
7,0,1996,1797
7,0,1997,1743
7,0,1998,1705
7,0,1999,1650
7,0,2000,1582
7,0,2001,1687
7,0,2002,1788
7,0,2003,1818
7,0,2004,1902
7,0,2005,1849
7,0,2006,2012
7,0,2007,1983
7,0,2008,2056
7,0,2009,2073
7,0,2010,2134
7,0,2011,2006
7,0,2012,2099
7,0,2013,2160
7,0,2014,2189
7,0,2015,2169
7,0,2016,2379
7,0,2017,2271
7,0,2018,2282
7,0,2019,2328
7,0,2020,2357
7,0,2021,2275
7,0,2022,2072
7,0,2023,1976
7,1,1968,2457
7,1,1969,2464
7,1,1970,2343
7,1,1971,2297
7,1,1972,2385
7,1,1973,2265
7,1,1974,2293
7,1,1975,2397
7,1,1976,2292
7,1,1977,2198
7,1,1978,2108
7,1,1979,2069
7,1,1980,2181
7,1,1981,2099
7,1,1982,2069
7,1,1983,2041
7,1,1984,2000
7,1,1985,1967
7,1,1986,2026
7,1,1987,2082
7,1,1988,2178
7,1,1989,2235
7,1,1990,2273
7,1,1991,2434
7,1,1992,2419
7,1,1993,2467
7,1,1994,2232
7,1,1995,2177
7,1,1996,2045
7,1,1997,1812
7,1,1998,1742
7,1,1999,1704
7,1,2000,1689
7,1,2001,1633
7,1,2002,1708
7,1,2003,1818
7,1,2004,1843
7,1,2005,1959
7,1,2006,1878
7,1,2007,2037
7,1,2008,2045
7,1,2009,2070
7,1,2010,2118
7,1,2011,2173
7,1,2012,2061
7,1,2013,2151
7,1,2014,2246
7,1,2015,2256
7,1,2016,2250
7,1,2017,2466
7,1,2018,2345
7,1,2019,2356
7,1,2020,2382
7,1,2021,2402
7,1,2022,2318
7,1,2023,2089
7,2,1968,2467
7,2,1969,2510
7,2,1970,2510
7,2,1971,2339
7,2,1972,2309
7,2,1973,2425
7,2,1974,2273
7,2,1975,2304
7,2,1976,2433
7,2,1977,2323
7,2,1978,2202
7,2,1979,2137
7,2,1980,2095
7,2,1981,2190
7,2,1982,2106
7,2,1983,2068
7,2,1984,2047
7,2,1985,2001
7,2,1986,1981
7,2,1987,2039
7,2,1988,2123
7,2,1989,2215
7,2,1990,2294
7,2,1991,2299
7,2,1992,2427
7,2,1993,2447
7,2,1994,2498
7,2,1995,2224
7,2,1996,2199
7,2,1997,2037
7,2,1998,1789
7,2,1999,1745
7,2,2000,1722
7,2,2001,1727
7,2,2002,1651
7,2,2003,1740
7,2,2004,1863
7,2,2005,1859
7,2,2006,2011
7,2,2007,1906
7,2,2008,2076
7,2,2009,2076
7,2,2010,2078
7,2,2011,2128
7,2,2012,2208
7,2,2013,2090
7,2,2014,2186
7,2,2015,2303
7,2,2016,2329
7,2,2017,2319
7,2,2018,2526
7,2,2019,2381
7,2,2020,2373
7,2,2021,2412
7,2,2022,2423
7,2,2023,2309
7,3,1968,2433
7,3,1969,2546
7,3,1970,2537
7,3,1971,2497
7,3,1972,2335
7,3,1973,2327
7,3,1974,2445
7,3,1975,2305
7,3,1976,2322
7,3,1977,2473
7,3,1978,2331
7,3,1979,2247
7,3,1980,2179
7,3,1981,2128
7,3,1982,2186
7,3,1983,2120
7,3,1984,2068
7,3,1985,2040
7,3,1986,2025
7,3,1987,1996
7,3,1988,2052
7,3,1989,2154
7,3,1990,2263
7,3,1991,2315
7,3,1992,2303
7,3,1993,2461
7,3,1994,2500
7,3,1995,2489
7,3,1996,2242
7,3,1997,2190
7,3,1998,2030
7,3,1999,1803
7,3,2000,1770
7,3,2001,1760
7,3,2002,1742
7,3,2003,1676
7,3,2004,1758
7,3,2005,1884
7,3,2006,1878
7,3,2007,2036
7,3,2008,1948
7,3,2009,2117
7,3,2010,2088
7,3,2011,2098
7,3,2012,2176
7,3,2013,2236
7,3,2014,2146
7,3,2015,2248
7,3,2016,2371
7,3,2017,2382
7,3,2018,2372
7,3,2019,2546
7,3,2020,2410
7,3,2021,2370
7,3,2022,2440
7,3,2023,2416
7,4,1968,2464
7,4,1969,2491
7,4,1970,2580
7,4,1971,2559
7,4,1972,2485
7,4,1973,2335
7,4,1974,2349
7,4,1975,2465
7,4,1976,2346
7,4,1977,2339
7,4,1978,2466
7,4,1979,2364
7,4,1980,2304
7,4,1981,2200
7,4,1982,2139
7,4,1983,2195
7,4,1984,2126
7,4,1985,2067
7,4,1986,2049
7,4,1987,2039
7,4,1988,2015
7,4,1989,2092
7,4,1990,2182
7,4,1991,2287
7,4,1992,2313
7,4,1993,2326
7,4,1994,2492
7,4,1995,2497
7,4,1996,2485
7,4,1997,2245
7,4,1998,2178
7,4,1999,2039
7,4,2000,1803
7,4,2001,1795
7,4,2002,1790
7,4,2003,1736
7,4,2004,1685
7,4,2005,1795
7,4,2006,1912
7,4,2007,1920
7,4,2008,2067
7,4,2009,1974
7,4,2010,2119
7,4,2011,2107
7,4,2012,2139
7,4,2013,2246
7,4,2014,2275
7,4,2015,2219
7,4,2016,2316
7,4,2017,2449
7,4,2018,2454
7,4,2019,2393
7,4,2020,2557
7,4,2021,2398
7,4,2022,2394
7,4,2023,2426
7,5,1968,2258
7,5,1969,2522
7,5,1970,2531
7,5,1971,2563
7,5,1972,2551
7,5,1973,2492
7,5,1974,2352
7,5,1975,2359
7,5,1976,2478
7,5,1977,2375
7,5,1978,2353
7,5,1979,2495
7,5,1980,2408
7,5,1981,2309
7,5,1982,2195
7,5,1983,2141
7,5,1984,2198
7,5,1985,2131
7,5,1986,2075
7,5,1987,2058
7,5,1988,2067
7,5,1989,2056
7,5,1990,2135
7,5,1991,2196
7,5,1992,2277
7,5,1993,2328
7,5,1994,2349
7,5,1995,2482
7,5,1996,2504
7,5,1997,2491
7,5,1998,2243
7,5,1999,2189
7,5,2000,2053
7,5,2001,1824
7,5,2002,1800
7,5,2003,1813
7,5,2004,1743
7,5,2005,1686
7,5,2006,1836
7,5,2007,1934
7,5,2008,1957
7,5,2009,2090
7,5,2010,1988
7,5,2011,2131
7,5,2012,2132
7,5,2013,2176
7,5,2014,2283
7,5,2015,2347
7,5,2016,2277
7,5,2017,2386
7,5,2018,2507
7,5,2019,2459
7,5,2020,2435
7,5,2021,2571
7,5,2022,2429
7,5,2023,2363
7,6,1968,2119
7,6,1969,2294
7,6,1970,2538
7,6,1971,2548
7,6,1972,2543
7,6,1973,2550
7,6,1974,2487
7,6,1975,2373
7,6,1976,2387
7,6,1977,2487
7,6,1978,2363
7,6,1979,2366
7,6,1980,2516
7,6,1981,2407
7,6,1982,2318
7,6,1983,2203
7,6,1984,2123
7,6,1985,2186
7,6,1986,2144
7,6,1987,2071
7,6,1988,2078
7,6,1989,2090
7,6,1990,2084
7,6,1991,2152
7,6,1992,2199
7,6,1993,2283
7,6,1994,2382
7,6,1995,2350
7,6,1996,2486
7,6,1997,2499
7,6,1998,2486
7,6,1999,2253
7,6,2000,2208
7,6,2001,2066
7,6,2002,1841
7,6,2003,1822
7,6,2004,1820
7,6,2005,1756
7,6,2006,1724
7,6,2007,1864
7,6,2008,1969
7,6,2009,1973
7,6,2010,2097
7,6,2011,2022
7,6,2012,2158
7,6,2013,2184
7,6,2014,2241
7,6,2015,2333
7,6,2016,2400
7,6,2017,2334
7,6,2018,2439
7,6,2019,2544
7,6,2020,2477
7,6,2021,2448
7,6,2022,2588
7,6,2023,2402
7,7,1968,2028
7,7,1969,2173
7,7,1970,2304
7,7,1971,2535
7,7,1972,2530
7,7,1973,2560
7,7,1974,2570
7,7,1975,2480
7,7,1976,2395
7,7,1977,2411
7,7,1978,2482
7,7,1979,2384
7,7,1980,2389
7,7,1981,2524
7,7,1982,2410
7,7,1983,2323
7,7,1984,2209
7,7,1985,2122
7,7,1986,2183
7,7,1987,2159
7,7,1988,2108
7,7,1989,2101
7,7,1990,2139
7,7,1991,2097
7,7,1992,2165
7,7,1993,2216
7,7,1994,2330
7,7,1995,2378
7,7,1996,2352
7,7,1997,2490
7,7,1998,2491
7,7,1999,2490
7,7,2000,2267
7,7,2001,2229
7,7,2002,2070
7,7,2003,1857
7,7,2004,1852
7,7,2005,1824
7,7,2006,1801
7,7,2007,1745
7,7,2008,1892
7,7,2009,1995
7,7,2010,1986
7,7,2011,2105
7,7,2012,2045
7,7,2013,2211
7,7,2014,2213
7,7,2015,2297
7,7,2016,2398
7,7,2017,2469
7,7,2018,2393
7,7,2019,2459
7,7,2020,2539
7,7,2021,2486
7,7,2022,2454
7,7,2023,2552
7,8,1968,2069
7,8,1969,2082
7,8,1970,2193
7,8,1971,2309
7,8,1972,2538
7,8,1973,2528
7,8,1974,2577
7,8,1975,2589
7,8,1976,2497
7,8,1977,2415
7,8,1978,2412
7,8,1979,2504
7,8,1980,2399
7,8,1981,2397
7,8,1982,2529
7,8,1983,2421
7,8,1984,2328
7,8,1985,2195
7,8,1986,2126
7,8,1987,2206
7,8,1988,2177
7,8,1989,2135
7,8,1990,2136
7,8,1991,2158
7,8,1992,2112
7,8,1993,2165
7,8,1994,2250
7,8,1995,2317
7,8,1996,2376
7,8,1997,2349
7,8,1998,2485
7,8,1999,2502
7,8,2000,2503
7,8,2001,2284
7,8,2002,2245
7,8,2003,2082
7,8,2004,1880
7,8,2005,1861
7,8,2006,1841
7,8,2007,1837
7,8,2008,1777
7,8,2009,1912
7,8,2010,2004
7,8,2011,2013
7,8,2012,2121
7,8,2013,2086
7,8,2014,2281
7,8,2015,2267
7,8,2016,2359
7,8,2017,2458
7,8,2018,2515
7,8,2019,2426
7,8,2020,2463
7,8,2021,2556
7,8,2022,2525
7,8,2023,2446
7,9,1968,2166
7,9,1969,2106
7,9,1970,2133
7,9,1971,2216
7,9,1972,2321
7,9,1973,2533
7,9,1974,2521
7,9,1975,2585
7,9,1976,2594
7,9,1977,2504
7,9,1978,2421
7,9,1979,2414
7,9,1980,2511
7,9,1981,2400
7,9,1982,2402
7,9,1983,2541
7,9,1984,2431
7,9,1985,2335
7,9,1986,2210
7,9,1987,2127
7,9,1988,2224
7,9,1989,2195
7,9,1990,2156
7,9,1991,2152
7,9,1992,2166
7,9,1993,2121
7,9,1994,2194
7,9,1995,2251
7,9,1996,2320
7,9,1997,2373
7,9,1998,2346
7,9,1999,2472
7,9,2000,2517
7,9,2001,2512
7,9,2002,2293
7,9,2003,2244
7,9,2004,2105
7,9,2005,1888
7,9,2006,1880
7,9,2007,1864
7,9,2008,1858
7,9,2009,1805
7,9,2010,1927
7,9,2011,2030
7,9,2012,2041
7,9,2013,2168
7,9,2014,2128
7,9,2015,2326
7,9,2016,2305
7,9,2017,2419
7,9,2018,2515
7,9,2019,2539
7,9,2020,2443
7,9,2021,2464
7,9,2022,2568
7,9,2023,2481
7,10,1968,2155
7,10,1969,2186
7,10,1970,2124
7,10,1971,2128
7,10,1972,2219
7,10,1973,2340
7,10,1974,2554
7,10,1975,2512
7,10,1976,2590
7,10,1977,2612
7,10,1978,2503
7,10,1979,2445
7,10,1980,2442
7,10,1981,2524
7,10,1982,2392
7,10,1983,2417
7,10,1984,2556
7,10,1985,2415
7,10,1986,2329
7,10,1987,2208
7,10,1988,2140
7,10,1989,2238
7,10,1990,2213
7,10,1991,2175
7,10,1992,2153
7,10,1993,2174
7,10,1994,2156
7,10,1995,2204
7,10,1996,2244
7,10,1997,2328
7,10,1998,2370
7,10,1999,2349
7,10,2000,2482
7,10,2001,2528
7,10,2002,2526
7,10,2003,2310
7,10,2004,2267
7,10,2005,2126
7,10,2006,1905
7,10,2007,1909
7,10,2008,1904
7,10,2009,1878
7,10,2010,1832
7,10,2011,1949
7,10,2012,2060
7,10,2013,2077
7,10,2014,2223
7,10,2015,2196
7,10,2016,2382
7,10,2017,2335
7,10,2018,2470
7,10,2019,2530
7,10,2020,2560
7,10,2021,2459
7,10,2022,2455
7,10,2023,2552
7,11,1968,2165
7,11,1969,2176
7,11,1970,2197
7,11,1971,2126
7,11,1972,2128
7,11,1973,2223
7,11,1974,2356
7,11,1975,2555
7,11,1976,2552
7,11,1977,2600
7,11,1978,2615
7,11,1979,2505
7,11,1980,2469
7,11,1981,2447
7,11,1982,2528
7,11,1983,2409
7,11,1984,2429
7,11,1985,2546
7,11,1986,2412
7,11,1987,2327
7,11,1988,2230
7,11,1989,2151
7,11,1990,2261
7,11,1991,2237
7,11,1992,2183
7,11,1993,2146
7,11,1994,2209
7,11,1995,2164
7,11,1996,2214
7,11,1997,2241
7,11,1998,2324
7,11,1999,2361
7,11,2000,2363
7,11,2001,2491
7,11,2002,2557
7,11,2003,2534
7,11,2004,2321
7,11,2005,2276
7,11,2006,2147
7,11,2007,1929
7,11,2008,1941
7,11,2009,1921
7,11,2010,1895
7,11,2011,1841
7,11,2012,1967
7,11,2013,2104
7,11,2014,2119
7,11,2015,2277
7,11,2016,2244
7,11,2017,2440
7,11,2018,2380
7,11,2019,2499
7,11,2020,2543
7,11,2021,2567
7,11,2022,2445
7,11,2023,2437
7,12,1968,2305
7,12,1969,2200
7,12,1970,2198
7,12,1971,2199
7,12,1972,2118
7,12,1973,2120
7,12,1974,2244
7,12,1975,2354
7,12,1976,2570
7,12,1977,2570
7,12,1978,2615
7,12,1979,2637
7,12,1980,2511
7,12,1981,2479
7,12,1982,2437
7,12,1983,2527
7,12,1984,2414
7,12,1985,2428
7,12,1986,2546
7,12,1987,2412
7,12,1988,2351
7,12,1989,2245
7,12,1990,2176
7,12,1991,2276
7,12,1992,2246
7,12,1993,2185
7,12,1994,2179
7,12,1995,2193
7,12,1996,2164
7,12,1997,2212
7,12,1998,2245
7,12,1999,2312
7,12,2000,2366
7,12,2001,2375
7,12,2002,2527
7,12,2003,2558
7,12,2004,2547
7,12,2005,2341
7,12,2006,2306
7,12,2007,2165
7,12,2008,1957
7,12,2009,1962
7,12,2010,1926
7,12,2011,1914
7,12,2012,1863
7,12,2013,1997
7,12,2014,2136
7,12,2015,2153
7,12,2016,2329
7,12,2017,2284
7,12,2018,2476
7,12,2019,2404
7,12,2020,2508
7,12,2021,2542
7,12,2022,2556
7,12,2023,2430
7,13,1968,2248
7,13,1969,2343
7,13,1970,2223
7,13,1971,2183
7,13,1972,2198
7,13,1973,2119
7,13,1974,2122
7,13,1975,2245
7,13,1976,2374
7,13,1977,2589
7,13,1978,2570
7,13,1979,2625
7,13,1980,2645
7,13,1981,2526
7,13,1982,2472
7,13,1983,2441
7,13,1984,2531
7,13,1985,2429
7,13,1986,2435
7,13,1987,2543
7,13,1988,2425
7,13,1989,2363
7,13,1990,2264
7,13,1991,2203
7,13,1992,2282
7,13,1993,2251
7,13,1994,2221
7,13,1995,2187
7,13,1996,2199
7,13,1997,2160
7,13,1998,2212
7,13,1999,2254
7,13,2000,2315
7,13,2001,2385
7,13,2002,2379
7,13,2003,2537
7,13,2004,2573
7,13,2005,2554
7,13,2006,2368
7,13,2007,2317
7,13,2008,2186
7,13,2009,1978
7,13,2010,1966
7,13,2011,1942
7,13,2012,1936
7,13,2013,1909
7,13,2014,2023
7,13,2015,2178
7,13,2016,2208
7,13,2017,2379
7,13,2018,2339
7,13,2019,2493
7,13,2020,2423
7,13,2021,2526
7,13,2022,2543
7,13,2023,2538
7,14,1968,2277
7,14,1969,2283
7,14,1970,2382
7,14,1971,2222
7,14,1972,2189
7,14,1973,2195
7,14,1974,2128
7,14,1975,2133
7,14,1976,2245
7,14,1977,2383
7,14,1978,2595
7,14,1979,2592
7,14,1980,2638
7,14,1981,2645
7,14,1982,2523
7,14,1983,2474
7,14,1984,2427
7,14,1985,2531
7,14,1986,2438
7,14,1987,2422
7,14,1988,2567
7,14,1989,2441
7,14,1990,2374
7,14,1991,2279
7,14,1992,2223
7,14,1993,2294
7,14,1994,2280
7,14,1995,2219
7,14,1996,2188
7,14,1997,2198
7,14,1998,2149
7,14,1999,2198
7,14,2000,2248
7,14,2001,2332
7,14,2002,2407
7,14,2003,2386
7,14,2004,2552
7,14,2005,2583
7,14,2006,2584
7,14,2007,2397
7,14,2008,2343
7,14,2009,2228
7,14,2010,1989
7,14,2011,1981
7,14,2012,1965
7,14,2013,1970
7,14,2014,1939
7,14,2015,2066
7,14,2016,2252
7,14,2017,2270
7,14,2018,2404
7,14,2019,2367
7,14,2020,2502
7,14,2021,2432
7,14,2022,2530
7,14,2023,2509
7,15,1968,2340
7,15,1969,2302
7,15,1970,2289
7,15,1971,2367
7,15,1972,2222
7,15,1973,2182
7,15,1974,2188
7,15,1975,2119
7,15,1976,2144
7,15,1977,2262
7,15,1978,2385
7,15,1979,2585
7,15,1980,2606
7,15,1981,2657
7,15,1982,2648
7,15,1983,2514
7,15,1984,2464
7,15,1985,2429
7,15,1986,2526
7,15,1987,2457
7,15,1988,2433
7,15,1989,2565
7,15,1990,2453
7,15,1991,2387
7,15,1992,2279
7,15,1993,2219
7,15,1994,2322
7,15,1995,2278
7,15,1996,2217
7,15,1997,2180
7,15,1998,2198
7,15,1999,2148
7,15,2000,2192
7,15,2001,2257
7,15,2002,2340
7,15,2003,2411
7,15,2004,2405
7,15,2005,2558
7,15,2006,2598
7,15,2007,2593
7,15,2008,2429
7,15,2009,2369
7,15,2010,2254
7,15,2011,2010
7,15,2012,2009
7,15,2013,2009
7,15,2014,2022
7,15,2015,1983
7,15,2016,2131
7,15,2017,2303
7,15,2018,2313
7,15,2019,2435
7,15,2020,2382
7,15,2021,2517
7,15,2022,2438
7,15,2023,2524
7,16,1968,2361
7,16,1969,2367
7,16,1970,2299
7,16,1971,2283
7,16,1972,2360
7,16,1973,2219
7,16,1974,2176
7,16,1975,2191
7,16,1976,2133
7,16,1977,2155
7,16,1978,2276
7,16,1979,2382
7,16,1980,2604
7,16,1981,2593
7,16,1982,2651
7,16,1983,2654
7,16,1984,2526
7,16,1985,2467
7,16,1986,2431
7,16,1987,2521
7,16,1988,2459
7,16,1989,2440
7,16,1990,2592
7,16,1991,2470
7,16,1992,2386
7,16,1993,2291
7,16,1994,2227
7,16,1995,2308
7,16,1996,2281
7,16,1997,2214
7,16,1998,2202
7,16,1999,2188
7,16,2000,2147
7,16,2001,2196
7,16,2002,2263
7,16,2003,2357
7,16,2004,2431
7,16,2005,2427
7,16,2006,2599
7,16,2007,2613
7,16,2008,2637
7,16,2009,2474
7,16,2010,2382
7,16,2011,2288
7,16,2012,2050
7,16,2013,2048
7,16,2014,2053
7,16,2015,2083
7,16,2016,2051
7,16,2017,2215
7,16,2018,2309
7,16,2019,2330
7,16,2020,2432
7,16,2021,2362
7,16,2022,2499
7,16,2023,2430
8,0,1968,3229
8,0,1969,3019
8,0,1970,3041
8,0,1971,3013
8,0,1972,3053
8,0,1973,3020
8,0,1974,2978
8,0,1975,2803
8,0,1976,2704
8,0,1977,2681
8,0,1978,2532
8,0,1979,2696
8,0,1980,2588
8,0,1981,2661
8,0,1982,2600
8,0,1983,2489
8,0,1984,2614
8,0,1985,2773
8,0,1986,2670
8,0,1987,2777
8,0,1988,2943
8,0,1989,3063
8,0,1990,3390
8,0,1991,3274
8,0,1992,3278
8,0,1993,3135
8,0,1994,2825
8,0,1995,2621
8,0,1996,2311
8,0,1997,2063
8,0,1998,2058
8,0,1999,1997
8,0,2000,2085
8,0,2001,2036
8,0,2002,2126
8,0,2003,2084
8,0,2004,2105
8,0,2005,2123
8,0,2006,2204
8,0,2007,2218
8,0,2008,2199
8,0,2009,2271
8,0,2010,2355
8,0,2011,2222
8,0,2012,2440
8,0,2013,2331
8,0,2014,2422
8,0,2015,2497
8,0,2016,2574
8,0,2017,2566
8,0,2018,2560
8,0,2019,2430
8,0,2020,2516
8,0,2021,2486
8,0,2022,2196
8,0,2023,2111
8,1,1968,3359
8,1,1969,3225
8,1,1970,3038
8,1,1971,3082
8,1,1972,3046
8,1,1973,3082
8,1,1974,3055
8,1,1975,3031
8,1,1976,2894
8,1,1977,2742
8,1,1978,2713
8,1,1979,2586
8,1,1980,2766
8,1,1981,2612
8,1,1982,2693
8,1,1983,2634
8,1,1984,2496
8,1,1985,2632
8,1,1986,2788
8,1,1987,2709
8,1,1988,2839
8,1,1989,3003
8,1,1990,3134
8,1,1991,3399
8,1,1992,3296
8,1,1993,3311
8,1,1994,3145
8,1,1995,2850
8,1,1996,2642
8,1,1997,2290
8,1,1998,2050
8,1,1999,2066
8,1,2000,2041
8,1,2001,2138
8,1,2002,2074
8,1,2003,2185
8,1,2004,2133
8,1,2005,2136
8,1,2006,2158
8,1,2007,2239
8,1,2008,2247
8,1,2009,2262
8,1,2010,2283
8,1,2011,2388
8,1,2012,2278
8,1,2013,2463
8,1,2014,2403
8,1,2015,2488
8,1,2016,2628
8,1,2017,2664
8,1,2018,2600
8,1,2019,2608
8,1,2020,2479
8,1,2021,2550
8,1,2022,2534
8,1,2023,2225
8,2,1968,3613
8,2,1969,3425
8,2,1970,3248
8,2,1971,3009
8,2,1972,3100
8,2,1973,3083
8,2,1974,3104
8,2,1975,3099
8,2,1976,3066
8,2,1977,2904
8,2,1978,2775
8,2,1979,2720
8,2,1980,2633
8,2,1981,2780
8,2,1982,2613
8,2,1983,2705
8,2,1984,2658
8,2,1985,2509
8,2,1986,2643
8,2,1987,2815
8,2,1988,2752
8,2,1989,2894
8,2,1990,3103
8,2,1991,3177
8,2,1992,3409
8,2,1993,3330
8,2,1994,3325
8,2,1995,3119
8,2,1996,2852
8,2,1997,2624
8,2,1998,2297
8,2,1999,2063
8,2,2000,2075
8,2,2001,2056
8,2,2002,2158
8,2,2003,2111
8,2,2004,2209
8,2,2005,2163
8,2,2006,2178
8,2,2007,2213
8,2,2008,2253
8,2,2009,2273
8,2,2010,2288
8,2,2011,2317
8,2,2012,2429
8,2,2013,2318
8,2,2014,2538
8,2,2015,2462
8,2,2016,2629
8,2,2017,2651
8,2,2018,2669
8,2,2019,2640
8,2,2020,2643
8,2,2021,2507
8,2,2022,2596
8,2,2023,2550
8,3,1968,3581
8,3,1969,3643
8,3,1970,3433
8,3,1971,3251
8,3,1972,3013
8,3,1973,3125
8,3,1974,3114
8,3,1975,3129
8,3,1976,3155
8,3,1977,3126
8,3,1978,2921
8,3,1979,2791
8,3,1980,2760
8,3,1981,2633
8,3,1982,2779
8,3,1983,2631
8,3,1984,2712
8,3,1985,2666
8,3,1986,2535
8,3,1987,2662
8,3,1988,2844
8,3,1989,2815
8,3,1990,2964
8,3,1991,3134
8,3,1992,3188
8,3,1993,3424
8,3,1994,3400
8,3,1995,3305
8,3,1996,3105
8,3,1997,2853
8,3,1998,2610
8,3,1999,2288
8,3,2000,2083
8,3,2001,2092
8,3,2002,2107
8,3,2003,2194
8,3,2004,2129
8,3,2005,2223
8,3,2006,2186
8,3,2007,2214
8,3,2008,2229
8,3,2009,2284
8,3,2010,2289
8,3,2011,2310
8,3,2012,2359
8,3,2013,2476
8,3,2014,2387
8,3,2015,2612
8,3,2016,2580
8,3,2017,2682
8,3,2018,2717
8,3,2019,2684
8,3,2020,2650
8,3,2021,2656
8,3,2022,2533
8,3,2023,2614
8,4,1968,3511
8,4,1969,3620
8,4,1970,3665
8,4,1971,3429
8,4,1972,3240
8,4,1973,3026
8,4,1974,3131
8,4,1975,3158
8,4,1976,3159
8,4,1977,3188
8,4,1978,3130
8,4,1979,2923
8,4,1980,2804
8,4,1981,2767
